"","DomestiCAT_Aruba_501","DomestiCAT_Aruba_502","DomestiCAT_Aruba_503","DomestiCAT_Aruba_504","DomestiCAT_Aruba_505","DomestiCAT_Aruba_506","DomestiCAT_Aruba_507","DomestiCAT_Aruba_508","DomestiCAT_Aruba_509","DomestiCAT_Aruba_510","DomestiCAT_Aruba_511","DomestiCAT_Aruba_512","DomestiCAT_Aruba_513","DomestiCAT_Aruba_514","DomestiCAT_Aruba_515","DomestiCAT_Aruba_516","DomestiCAT_Brazil_501","DomestiCAT_Brazil_502","DomestiCAT_Brazil_503","DomestiCAT_Brazil_504","DomestiCAT_Brazil_505","DomestiCAT_Brazil_506","DomestiCAT_Brazil_507","DomestiCAT_Brazil_508","DomestiCAT_Brazil_509","DomestiCAT_Brazil_510","DomestiCAT_Brazil_511","DomestiCAT_Brazil_512","DomestiCAT_Brazil_513","DomestiCAT_Brazil_514","DomestiCAT_Brazil_515","DomestiCAT_Brazil_516","DomestiCAT_CaboVerde_501","DomestiCAT_CaboVerde_502","DomestiCAT_CaboVerde_503","DomestiCAT_CaboVerde_504","DomestiCAT_CaboVerde_505","DomestiCAT_CaboVerde_506","DomestiCAT_CaboVerde_507","DomestiCAT_CaboVerde_508","DomestiCAT_CaboVerde_509","DomestiCAT_CaboVerde_510","DomestiCAT_CaboVerde_511","DomestiCAT_CaboVerde_512","DomestiCAT_CaboVerde_513","DomestiCAT_CaboVerde_514","DomestiCAT_CaboVerde_515","DomestiCAT_Denmark_10","DomestiCAT_Denmark_11","DomestiCAT_Denmark_12","DomestiCAT_Denmark_13","DomestiCAT_Denmark_14","DomestiCAT_Denmark_15","DomestiCAT_Denmark_16","DomestiCAT_Denmark_1","DomestiCAT_Denmark_2","DomestiCAT_Denmark_3","DomestiCAT_Denmark_4","DomestiCAT_Denmark_5","DomestiCAT_Denmark_6","DomestiCAT_Denmark_7","DomestiCAT_Denmark_8","DomestiCAT_Denmark_9","DomestiCAT_Denmark_blank","DomestiCAT_Malaysia_501","DomestiCAT_Malaysia_502","DomestiCAT_Malaysia_503","DomestiCAT_Malaysia_504","DomestiCAT_Malaysia_505","DomestiCAT_Malaysia_506","DomestiCAT_Malaysia_507","DomestiCAT_Malaysia_508","DomestiCAT_Malaysia_509","DomestiCAT_Malaysia_510","DomestiCAT_Malaysia_511","DomestiCAT_Malaysia_512","DomestiCAT_Malaysia_513","DomestiCAT_Malaysia_514","DomestiCAT_Malaysia_515","DomestiCAT_Spain_501","DomestiCAT_Spain_502","DomestiCAT_Spain_503","DomestiCAT_Spain_504","DomestiCAT_Spain_505","DomestiCAT_Spain_506","DomestiCAT_Spain_507","DomestiCAT_Spain_508","DomestiCAT_Spain_509","DomestiCAT_Spain_510","DomestiCAT_Spain_511","DomestiCAT_Spain_512","DomestiCAT_Spain_514","DomestiCAT_Spain_515","DomestiCAT_Spain_516"
"bin_Malaysia.127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000247110580963524,0,0.000139493808014399,0,0,0,0.00316550681832041,0.00149279516093997,0.00122165286815642,0,0,0.00175202896295603,0.0121093390509995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.93961565531667e-05,0,0,0,7.86725959062054e-05,0.0223095325067728,0,0,0.000122625243362796,0
"bin_Malaysia.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244204862231066,0,0.00359382649728527,0.000154192531976515,0,0,0,0,0,0.00489881005301132,0,0.000160353318822638,0.00031282204219616,0.000760180895390497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14779576812282e-05,0,0,0,0,0,0,0,0,0,0.0010767476573822,0.00314083323980438,0.0028909571488373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.64120688343036e-05,0,0,0.0123808813597254,5.75769098033247e-05,0.00017284564486372,0,0,0,0
"bin_Malaysia.131",0,0,0,0,0,0,0,0,0,0,0,0,0.000647764190773495,0,0,0,0.00163878094572818,0,0,0.00315135031626363,0,0,0,0,0,0.000137447254691377,0,0.0191090203041038,0,0.000261427918800918,0.00125315690809509,0.00700024034159113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000422277899465841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367771490379492,0,0.000235476303223517,0,0.0110783975544144,0.0105335806543801,0,0,0,0,0,0,0,8.0148941835606e-05,0,0.000221532777205141,0.00146558461488807,9.55001090447222e-05,0,0,0.0226624251864327,0,0
"bin_Malaysia.132",0,0,0,0,0,0,0,0,0.000653138740023283,0,0,0,0,0,0,0,0,0.00213869433029243,0.00028720028833901,0,0,0,0,0.00128947900530033,0.000436894679775661,7.98945249941413e-05,0,0,0,0.000397605720403966,0.000541845557659832,0.000864910835447777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.43399524330919e-05,0,0,0,4.13258340852846e-05,0,0,0.000316880848046273,0,0,0,0.00264365757559121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025946794751296,0.00231582752562716,0,0,0,0.00948739501453428,0.000654428326703851,0.000698708243806139,0.000281986967657722,0.000261635910099688,0,0,0,0,0.000399620632241559
"bin_Malaysia.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00039117429881927,0,0,0.000290257252669135,0,0,8.68585241930666e-05,0,0,0,0.000152100549969383,0,0.000162745293428856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000188060660903904,0,0,0.000191491337104188,0,0.0001936902133269,0,0,0,0,0.00100289395436165,0,0,0,0,0,0,0,0,0,0,0.000217058234521646,0,0,0.000746785587336171,0.000613111496931201,0,0.00160843871667111,0.00197786419396821,0,0,0,0.000252368095814692,0.000365345053630808,0.00309018842913602,0.000376790213467314,0.00321443796277586,0,0,0,0,0.000295228220773196
"bin_Malaysia.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000394000194972416,0.000437982589758025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027296230799809,0,0,0,0,0,0
"bin_Malaysia.18",0.00161137868274371,0.0503540405708949,0.0140187190875946,0.0249747368781053,0,0.00583123371892388,0.0167709874054943,0.00295570527984306,0.000119962458192399,0.00738367887803552,0,0.0252650114953779,0.123341822103479,0.00810260996066791,0.00866408585674096,0,0.0754057295666264,0.000537524181353034,0.000296594641566913,0.0589373803630696,0.000468701394206578,0.000260391525991053,0.0508627625496211,0.135392069226598,0.0498380371154322,0.00140982996354736,0.000460634071854789,0.000573207345889759,0.0140675824890485,0.0133494208916813,0.0520145142671077,0.000238602362231835,0.00687420476534533,0.000305439431630087,0,0,0,0.0816353926029868,0.0400686539556762,0.00521328680536179,0.00160465213720548,0.00155839794608013,0,0.00333713971293949,0.000343049808445773,0.000135226953852763,0.0334049861633487,0.00018192058122042,0.000599389845915679,0.00456946422041717,0.00575592208700954,0.000613912300924,0.000230580951453333,0,0,0,0.00029425650329093,0,0.00284882916806156,0.0226993734002531,0.0277629205993618,0,0,0,0,0,0,0.0226680195041146,0,0.0693303697348213,0,0,0,0,0.0181024103073996,0,0,0,0,0.0357540823046155,0.0631994037055512,0.0398438361940878,0.00102807120642278,0.00466551796972183,0.00160228424057692,0.0247480270965657,0.0649634131540658,0.00253729411817997,0.00138324203977557,0.00127783474195667,0.00109140933629348,0.00113580062702794,0.00063243569755005,0.00129961520933651
"bin_Malaysia.26",0.00294086087877152,0,0,0,0,0.0117383588550548,0,0.0327579771049713,0,0,0,0,0,0,0,0,0,0,0.000148986149042555,0.000148871063455984,0,0.000158105501946345,0,0,0.0044103744862297,0.00869075793639014,0.0123656379023826,0.00403215345091791,0.00668665300625973,0.000531823872384297,0.00800321316005182,0.000301515234603825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000234156636037808,0,0,0.000125310003339224,0,0.000179874057586854,0,0,0,0,0.000149219616004287,0,0.00282058978010144,5.84314840545853e-05,0,0.0141065592878406,0.00823320286889724,0.0107248062513744,0,0.0484687220151711,0,0,0,0.0354535824552978,0.00495694257219464,0,0.00117312240873099,0.0019872763905477,0,0,0.000183774949858394,0.000256019402574133,0,0.00184682368449612,0.000172114485454182,0.000276552002541693,0.000440843398847579,0.041149807017051,0.000402056341848257,0.00024550680988656,0.00478869194649458,0.000172412022657792,0.000513801534292679,0.000155502856321601,0.000376670537032225
"bin_Malaysia.3",0,0,0,0,0,0,0,0,0.000396866219190248,0,0,0,0,0,0,0,0,0.00145226412106834,0.00282259277510271,0.00130558360672153,0,0.00558211528739698,0.00108492859354179,0.00100525070209068,0.000911959441818181,0.00114498078265385,0.000109909193957163,0.000307181214742306,0.000438899519966113,0.000359006267028289,0.000954930895472841,0.00639110534003794,0,0,0,0,0,0,0.000603662130137831,0,0,0,0,0,0,0,0,0.000137963573925737,6.00567562481524e-05,0.000114768304644251,0.000228241711459999,0,0.000207593365399837,0,0.00403694893507143,0.000957735812156493,0.000308970682480376,0.000782134060795676,0.00128757972311708,0.00377479496141198,9.04770484610793e-05,6.79586935835034e-05,0.000167325328467388,0,0.000539992804715669,0.000981753889593504,0,0,0,0,0,0,0,0.000177193982955824,0,0,0.00151296007415895,0.000912685572528464,0,0.000809250523365312,0,0.00049672732960491,0.000400770084007044,0.000152221740593161,0.000141631080089317,0.00495577465958022,0.0100744368874309,0.003839256681715,0.00233145965617021,0.000207231136028968,0.000365568672933593,0.00346850603427207,0.000101658081388141,0.00304506910289484
"bin_Malaysia.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000974105947212597,0.000170184733564942,0.000679407345527979,0,0,0.000181255464096301,0.00113589678663938,0.000214196979807521,0.000409206649272665,0,0.000580436779485091,0.000201702985614498,0.000977194144918414,0.000319571375859103,0.00146267967687744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93714470987974e-05,0,0,0,4.39657045879371e-05,0,0.000637754771166252,0,0.000209016979792384,0.000424544637919513,0.0004326752659098,0.000902113674122014,0.000333553734310017,0,0.000349267359141562,0,0,0,0,0,0,0,0,0,0,0.000158335458135812,0,0,0.00125798701601243,0.000253260169115984,0,0,0.00111580592085931,0,0,0.000150564432363256,0.00777714537150529,0.00138492221920816,0.00113105873487391,0.000881776370459077,0.00110080935429038,0.00115850875801603,0,0.00113416509701314,0,0.000521348923025591
"bin_Malaysia.34",0.00177014140098365,0.00612902129389516,0,0,0,0.00191816325495131,0,0.0150200705535016,0.013517005057987,0,0,0,0.00269167093547374,0,0,0,0.00682686322840878,0.01042852176604,0.00042667416377022,0.00049671138453544,0,0.00248209990852309,0.00838158193058146,0.0147893244293737,0.00242913042323829,0.00424115925595376,0.000555670729308116,0.00941677915898531,0.00150056658993674,0.00802624166608355,0.00360918580159539,0.00353862867091178,0,0.000267996220482829,0,0.000420453128966903,0,0.00690686662890005,0.0011601488650975,0,0,0.00119886621439571,0,0,0.0206300132235286,0,0,0,0.0069241408360515,0.00467143059052874,0.00611982120349093,0.00085885919974146,0.00199536392777064,0.000684736869355432,0.0134947451579254,0.00617709903987367,0.000812024881705311,0.00225356639365211,0.000228257981271793,0.0111235954500909,6.47464384294085e-05,0,0.00217656647326787,0,0.00742275521758363,0.00503983950623607,0.00949050975068484,0,0.00573985377390344,0.0241396986934338,0.0134189407616782,0.0121641850650686,0.0188377146500473,0.00359230621166173,0.0106210638929228,0.0181284431572375,0.00865619920069874,0.00628773123699594,0.00948710721227901,0.012457276888001,0.0158832079724609,0.0072882561596469,0.00219625031882609,0.0441465991271105,0.00121181553401814,0.0130812505027927,0.00334575014252056,0.00331654469586661,0.00561418933803141,0.0032302069741758,0.000515347586365038,0.00919042186459476,0.000717423124396941,0.00302342194467987
"bin_Malaysia.35",0.00122685457654226,0,0,0,0,0,0,0,0,0,0,0,0.0169551284360843,0.0189867410555657,0.00709302063067273,0,0,0,0,0,0.000545161206551151,0.000165039414407664,0,0,0,0.00182734634435094,0,0,0,0,0,0,0,0.00671204485134182,0.181448373890455,0,0,0,0,0,0,0,0,0,0,0.00194011146288306,0,0.251554479934563,0,0,0.00973621606685703,0.00820512626819481,0,0,0,0.0156636131080284,0,0.0234017191177084,0,0.00342489005535538,0,0.000697131431296883,0.0621071638371919,0,0,0,0,0,0.00097991805818405,0,0,0,0,0.00243725777201569,0,0,0,0,0,0.00102822589815447,0.000948535551925324,0.0298387634136133,0.00692939271966403,0.133553408059523,0.00125134893573999,0.00162384046956273,0.000873766096700089,0.00207471607828546,0.00126587777395196,0.00106864008532842,0.00286793940447282,0.0010817679867822,0.00156340008679046,0.00133193897011858
"bin_Malaysia.4",0.00630565026215233,0,0,0,0,0.00441422595260469,0,0.00872416842505468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000289941505232487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275128505513546,0,0,7.44429213441352e-05,0,0,0,0,0,0,0,0,0,0.0104397108165523,0,0.00677238956367678,0,0,0,0.00156084282887341,0.00509134856321999,0,0.00465786537111234,0.0102416031959893,0.00597201099840779,0,0.00230863194865389,0.000529313652220348,0.000401397790440365,0,0.000163239034992638,0.00111515215568164,0.000434179870743231,0.0240914022194777,0.000197187768377015,0.0002147353264826,0.000284538318060885,0.00016007634225431,0.000382266647339311,0.000245661010772883,0.00836384604242954,0.000244479036553598,0.000183416920096853,0.0122353461179641,0.000272093357864838
"bin_Malaysia.43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189983972186076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86016118284488e-05,0.000105008238996244,7.15547621978718e-05,3.59943986723315e-05,6.44168325761338e-05,7.78341804092754e-05,0,0,0,0.000115513799755663,0,0,6.04971223370912e-05,0,7.23015230916463e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000196101801142914,0,0.0100324702623259,0,6.00194933676808e-05,0,0,0,0,0
"bin_Malaysia.45",0.00070483640846567,0.0121001378962496,0,0,0,0.00334975886831127,0,0.0712604042608185,0.002679277057757,0,0,0,0,0,0,0.00538780553382157,0,0.0105270480391668,0.00152612480737431,0.000136191509012868,0,0.00241615919238293,0.00608811281483144,0.00407067279986493,0.00239122742296933,0.0002126448232759,8.06722086560086e-05,0.000174359610163576,0.00321871543286734,0.00531336545964974,0.000947780387790228,0.000244970602251112,0,0.0162764585484445,0,0,0.00643042926498275,0,0.00938767877547202,0.00313482593049692,0.00325432282333095,0.0025648141368593,0.00416784176444016,0,0.00314826250941471,0,0,0.000475720892160455,0.0228122074727136,0.00239677774681035,0.00644953156493111,9.9091000149608e-05,0.0153410894813296,0.000385857409612868,0.000317404732048899,0.000246341000886806,0.000366998720292344,0.00684491689017781,0.00388824321680375,0.0127342491311376,0.000213553915148733,0.00423703928533338,0.00936076073059055,0,0.00306242494854623,0.0154607308235071,0,0,0.00669415584051568,0.0015981312560457,0,0.00732968611978068,0,0.00488831262465686,0.00502624709339333,0.00488745136571883,0.000631610638135161,0.0170807047753948,0,0.0119913087383173,0.00123265304180738,0.000878456116509825,0.0154294448570409,0.0130308388219192,0.000697126410441012,0.00143643893472092,0.00393474139760107,0.00161930889650788,0.00138555413405962,0.010352233076082,0.000895031976940433,0.000894784536441087,0.023581069747389,0.00124335705228928
"bin_Malaysia.46",0,0,0,0,0,0,0,0,0.000182363000186126,0,0,0,0,0,0,0,0,0.0117039691787374,0.00564374779533616,0.000647159087418026,0,0.00127351265186892,0.000208014008502607,0.00479569750812049,0.00191396327572418,0.000379251601991648,0.000124130948471457,0.000327358597300601,0.000178138437053877,0.000792550110913583,0.000662265419335764,0.00734123400395015,0,0,0,0.000380269707937924,0,0,0,0,0,0,0,0,0,0,0,0.0110926191902733,0.000291788913649693,8.5174240017849e-05,0.000120561086538525,0.000499909128579241,0.000178142070604499,6.70119218633707e-05,0.000493413522185098,0.000349827871718798,0.000866447855384561,0.000446246458509733,0.00044851110429667,0.00102258507276753,5.69015115444157e-05,0.000285899555486641,0.000151338737570879,0,0,0.00659274627181134,0,0,0,0,0,0,0,0.000227607169658702,0,0,0.000449191843959347,0.000411829970464263,0,0.000646570284774294,0.000447257821937984,0.000494200590066534,0.000275453739473016,0.000174359145229675,0.00185463771061548,0.0017842443672236,0.00915219983023697,0.00160926693722465,0.00691203863862546,0.000256184844424077,0.000744889433197979,0.00153456323357811,0.000137298142426428,0.00312171928905911
"bin_Malaysia.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00809495818563927,0,0.00210100883285472,0.000569871333138585,0,0,0.00267489710473436,0.00239720863840503,0.000130103975067655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000152814730843908,0,0,0,8.78297885707577e-05,0.000145864407699001,0,0,0.00025318952217612,0.001720379706549,0,0.0015885110597442,0,0,0,0,0,0.000657157427409856,0,0,0,0,0,0,0,0,0,0,0,0.0012727588760613,0,0.000485049123811598,0,0,0.000252367587755493,0.000151547932366669,6.79800336458237e-05,0,0,0.000557400094997034,0.00833204969967318,0,0,0,0,0
"bin_Malaysia.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000692216563679485,0,0,0.000166906228296998,0,0,0.000896013153516354,0,0,0,0.000228403328019829,0.0012487277832473,0,8.82576359643507e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000732879606205649,0,0,0.000176145566157887,0,0,0,5.42284476465687e-05,0.00393441226688866,0,0.000131814210440446,5.18734138147204e-05,0.000108840079652189,0.000127317568176778,0.000113623551858784,0.000158576430662017,5.18507139810631e-05,0,0.000672935537606621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.65293374083098e-05,0.011654163402196,0.000157864799004622,0.000144643414974887,0,0.000125404950135097,0,0.000161747292444052,0,0,0
"bin_Malaysia.6",0,0.00555441040974073,0,0.057310927628406,0.0167864108708116,0.0042276193518978,0.0235673625598927,0.00886549844347838,0,0.0338883300383988,0,0.0209437359564202,0.00272488894070299,0.00532850291502118,0.0588767426405241,0.012132333238757,0.00123005185198502,0.000994205749692996,0.0013729698739599,0.000513778984221355,0,0,0.000292889839884687,0.000733687463101937,0,0,0,0,0,0,0.00161050391870714,0.000312948460617456,0.0177052225417582,0,0,0.000175224671057206,0.027020036160585,0.0309411155075092,0.00107886590324126,0.0295544462451735,0.00613443922907903,0.00129325500042667,0.00440371009349629,0.0558617539625327,0.00201733070545025,0,0.00308332049581989,6.98436815380224e-05,0,0,0,0.00020169586039655,0,0,0,0,0,0.00103625453674872,0.00186466945892322,0.00037410240533001,0.00448057232401536,0,0,0,0.000483880103514787,0.00132288563953503,0,0.00585076703367896,0,0,0,0.00385326322113858,0,0.00121041228640607,0.00301103779572837,0.00350608808664602,0,0.0015081415192062,0.0043080760161536,0.000608058459417919,0.000600720798954931,0.00171897369538625,0.000589594203593063,0.000998007843401212,0.000730115902076463,0.00138047194472514,0.000926187045306338,0.00225571405460976,0.000813351320633256,0.00151743802512834,0.207130782602316,0.00548438864277123,0.000581985767172424,0.00272896252188321
"bin_Malaysia.61",0,0,0.039374081407324,0,0,0,0,0.00133446397573078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268809369433773,0,0,0,0,0,0,0,0,0,0,0,0.000654243992931932,0,0.000600608917270483,0,0,0.000243176119248073,0,0,0,0,0,0.000199478093807701,0.000330347930728545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000589623782553258,0,0.000648450353168112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00501018415681468,5.43315181443844e-05,0,0,0,0.000784511851466008,0,0,0,0,0
"bin_Malaysia.64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000312238047351145,0.000149752773870013,0,0,0.000347406283469921,0.000180925471919702,0.000581615769326572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31212113344395e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000961238498640344,0,0,0,0.000119624746836012,0.000161068069618249,0.0138687156069709,0.00044540528597277,9.4926037293659e-05,0,0,0.000580607145540786,0,0
"bin_Malaysia.65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.61510913145679e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16555382306289e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00601222915735864,0,0,0,0,0,0,0,0,0
"bin_Malaysia.69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025439826134327,0.000377597541432787,0.08004700932307,0.0043831763214247,0.000538831949148367,0.000342921298698209,0.000264653778056545,0.000598704303372567,0.0587805542616591,0.0628382138356171,0.00017789140627483,0.00161086451628532,0.0495574754304427,0.0209946149385215,0.00030786578387212,0.000259539530652472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00681777314510984,0,0,0,0.0700294887895424,7.27732360657329e-05,0.0155135628108175,0,0.000979558774734667,0,0,0,0,8.72838331655677e-05,0,0,0,0.0242699200866115,0,0.0101341198781366,0.0209349771135083,0,0,0,0.00148594832721261,0,0,0,0,0,0,0.000116751583588885,0,0,0,9.7488771234975e-05,0.000128660232200493,0.000187988985619955,0.000123908935663918,0.0869822566691183,0.000134911567791013,0.000138665766641673,0,0,0,0
"bin_Malaysia.7",0,0,0,0,0,0.00423578614061071,0,0,0.00175719231388311,0,0,0.00666010817154748,0,0,0,0,0.000563941513533702,0.00363984289859436,0.00129811208364795,0.000941457467108605,0,0.00664089297508817,0.00560623107078476,0.00273346898251635,0.00176824266221607,0.00215784438639682,0.000560493871164923,0.00106822401347008,0.00106451099768846,0.00373627197280377,0.00349207735209644,0.0084789793345819,0,0.000734695369480855,0,0,0,0,0.00074507948081918,0,0,0,0,0,0.00325222393489252,0,0,0.0221373925882739,0.00121726326202877,0.000335362528144007,0.000530013254297356,0.00034289128302374,0.000486998213107591,4.27387455024925e-05,0.00971652181705452,0.00123856949648164,0.00313445012532358,0.00304863708897151,0.00129953459677915,0.00546560064839483,0.000227377206430055,0.000208960192737993,0.00337749196368445,0,0.0030780945621823,0.0069656211865814,0,0,0.000558554199907873,0,0,0.00401813389468426,0,0.000952650544899991,0.00299770219750549,0,0.0126994929104672,0.00144575514823935,0,0.00149308606323059,0.0101079763349104,0.00138255441140848,0.000634962816571443,0.000697805976473359,0.00327012426328003,0.0161049030412622,0.000988433007236834,0.00681179369426636,0.00571322683928295,0.00134819106919307,0.000338248421896224,0.0158310699457097,0.000411869401875092,0.00511172583156209
"bin_Malaysia.70",0,0,0,0,0,0.00172592675030915,0,0.00996154850882863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000330819844040933,0,0.000604422102650884,0.00401135191171331,0.00309823384992559,0,0.0024050605136345,0.00253148789283147,0,6.45375165684523e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000511515775428072,0.000165749683298049,0.0140022260959955,5.98864898850055e-05,6.99098641066792e-05,0.00318623661298162,0.0076100377083927,0,0,0,0.0216402723248762,0,0,0,0,0.0254245124617112,0,0.00497500126740629,0.000473802851969052,0,0,0.00942263360326825,0.0178943200069577,0.00568525016094743,0,0.00442070331004903,0.00399735152049523,0,0.00941414697186834,0,0.00576423059341879,0.00949242670512708,0.000482116982147568,0.000507421788073685,0.000732240523971149,0.0120828354974629,0.000590411128958645,0.000613330578668524,0.000935233980057982,0.000537570877237393,0.0012777748539248,0.00119789945947247,0.0726648378567058,0.000715802370313519,0.000621923399118523,0.0586530221773483,0.00127108314695804
"bin_Malaysia.72",0.000631838623223811,0,0,0,0,0,0,0,0,0,0,0,0.0051758559573647,0,0.00982771556834403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00701178768892918,0.0045477444213349,0,0,0.000322210497644013,0,0.00202123317880157,0,0,0,0.00358821921991615,0.000731493087932617,0,0.00746401216816665,0,0,5.76209695732633e-05,4.28634330167827e-05,0,0,0,0.0131452138273202,0,0.00243694669627397,0,0.00168478590443511,0,6.25939567449094e-05,0.000145962464325109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000187692567460565,0.000200466809241786,0.0492108767132762,0.00289802084120623,0.0021422491471752,0.000251863286017268,0.000331246395591498,0.000196880957308541,0.000498203039554646,0.000214472747874036,0.000611534622370053,0.00040477876937197,0.000217776353865979,0.00117436697555504,0.000377437841191248
"bin_Malaysia.73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000204418356915716,0.00165890575020275,0.00127632314485682,0,0.000419117935090739,0.00012983368471771,0,0.000193172632796512,0.000142764954848726,0,0,0,0,0,0.000230444892248989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000471048957266097,8.76107137991042e-05,0,5.45032204466987e-05,6.14725379524411e-05,0.000140761738963277,0,0.000275361979627262,0.000118488015353756,0.0146655861269959,0.000427746554611328,0.000164636435357784,0.0145773162859161,0.000107136496633432,0.000152223962301559,8.78778580609749e-05,0,0,0,0,0.00660082624632313,0,0,0,0,0,0,0,0,0,0,0,0.000248282034072555,0.000324273325813822,0.000247142265710152,0.000227311273175223,0.000229086688674342,0.000321135028798669,0.000618054058106483,0.000425125111041087,0.0478205919721366,0.000424405729991054,0.00026213943518347,0.000363745157244275,0.0397734117068344,0.000208796287206279,0.000568957520303708
"bin_Malaysia.75",0,0,0,0,0,0.000624976061009471,0,0,0,0,0,0,0,0,0,0,0.00844798369420809,0,0.00227152001996293,0.000981123702296464,0,0.0203234489856566,0.00385794160509413,0.00108408536646008,0.00264202142592283,0.00463827364926187,0.00108598121366828,0.0021868813922385,0.000891740276741707,0.0021043910678035,0.0027785850388994,0.00625716405832889,0,0,0,0,0,0.00254115081809891,0,0,0,0,0,0,0,0,0,0,0.000246610710666552,0,0,0,0.00954300374784074,0,0.0173622285761296,0.00266685063113595,0.00196333025938095,0.0203698152230985,0.00427510090846147,0.00184249060497728,0.000355538487837601,0.000557356239445184,0.000630019727811704,0,0,0.00186896854931588,0,0,0,0,0,0.0158035478974848,0,0.000138039826989784,0.00394287152044994,0.00458306287386296,0.00594308249563777,0.0131598864044321,0,0,0,0,0,0.000182889349036176,9.94803463875016e-05,0.00495428942105427,0.0017078714821018,0.0225245586793234,8.95567460650038e-05,0.00135551208116189,0,0.0123741234394355,0,0
